company_address,company_name,company_tel,idfa,imei,imsi,ip,mac,phone1,phone2,uid,user_flag,zhuce_phone
a7e961afb9634ef560d8dd901fe05504,c809c0740fcc27f1208618bc79ed632c,8207edd77e40871ad2e988eeca36015c,,,,,,91f2927bf26a92e7295808badd214663,b91cb05b99af46224a297a4f01a215af,1101504,0,195225a16f9a541c37f1d1246364cc4c
82a3a88e72b18767523be07483f3e1ed,5300db8813647655dd35c161730ce2d7,8a4370c7ef78e549c10f2e1f2bb3ff9f,,c041b2356b6661e2f1bdd8525276fab0,34246e988579ff36ae4c17b6275d59d0,327ccad446715aa8783647bc9b1c5a69,97116765b7980071d3fdb5fa82012b25,30b36e9a35d2a3cef9eb3e6835907fcc,04617719a50a9a60d3f63cf7d3f6a3b6,1101505,0,367aa7992b3d1c7a135c00891762ea33
90c29133483221f2721fa7335a098102,91e7d521af8785e99da7dfcea3d23774,61dfdc201e9a3196d5183244d8b479ed,,842f465c7ac7e4720601f1160f8514b0,b0357113ff5683dc20940ce578354ecc,c705393f856f0800f62dbe72a89b1f10,4c7deab5389e2d2774bffe9f09b025c8,85d72420d51dd0146f5393e62fbd48f2,38059f8f702ca67f88d321407b4dd0b2,1101506,0,71cd13fc281eec40c1415c26e567966e
eec54fa3c9d32e0084fde4239ac02fb3,ac46fddd19a9a3f455c2dca92109e7c1,43f6eee4e629874926c7b687c5d3d81e,,,,,,2ce5096ecec236fad69a22536f33d0d4,f46a22c6fc957b6d6353879f960900a3,1101507,0,d55aece93e82cf2b5d76a1ca9a5d6a04
8d7229ad7e601cfb3189f7bcb13908f6,00701370a716a2f8df19603749af3f53,c7a5b24cf6a487710e9f04f085895bfd,784bd3e12bb66282c3435eb11c6b7e96,,,0961a961f39bd6e0f255048008e21358,5f1154a8ead9163e3e66c49a58bce059,624756248441e41d27ac2e5582213030,ad036dcbbe562f97e7f234f22ee59252,1101508,0,e3c7f2a2a0edc056f646fe4eefb137f2
67a8b30a7034979b65bd2a10d8e639d1,c3bc24f870165bf2b602899618c8b423,2ffae964cf9ad9bda78f65d73aa16389,6f60839e7e89de31edab19de6e3be8eb,,,,,8798bc2ce3f604122877bdd563ef7452,8bee87fa8a38a66683f73b8a4cf86a8a,1101509,0,ef1bb32048953f0195500eebd4b4b3be
abb5dfd9d274d49a46573bb4b34bdb6b,533145baba544b52dfdc4d9c8f0b12a4,15c37aef616a600d03574a7dcbfabdf9,,,,,,da04a86484df42f3e6d5f6598c48fb55,b0cdb0189096ca177f5b26de9b9401c5,1101510,0,3e39b9d1f4ec3f63a7ad029a31a406a5
5727a9e8ec9288304103f7a2ca193a49,5ac075b2d30d43b406761c7b21444647,a0a93bdb1dcf0fbd7448467ae7468dcc,d17219fc4c22c4c623a6b2ffa370b44c,,,,,187ec302a7ce73e9f2b4bd471464bfb4,f7b08c292d10c63326ea77bf06de57e6,1101511,0,c30665719e2db35690c88e96286a6452
5b82a36f8a0947c145af8f56a56db792,165f287036a8d1bab5a6b8cb2c0cb662,7f0dafea3705d34271c4f5bfd7ff0c6d,,07aa79ce51431a8af32a4b0325e45566,7af04d2f1c3dad078fe4e7f416552a59,f6491789f1a679539b612dfb73363445,0b69ffe6ef615d3f51adc73872c2354f,02d5db557edfbb6ada225e3b5a8bf96c,a274bb4d218fb646049d07d3c493a135,1101512,0,accc0c38ba357039bd18e76d9c5c3a42
58e303b92c70e99f78c56cc62636f279,66c486c976dff1d5892117d25e293d0a,1c582a651f113cf3093a27fc878389a0,95aa94b75e9504122f4577a3e7df552d,,,0c63d39d38d41d3fdf34e262d201a2c6,5f1154a8ead9163e3e66c49a58bce059,30ed28b87338c7dfc88e960943b07653,388a51c6dbf39dd8e90d324036e22ff4,1101513,0,d63fceb8b405651a79233aaadd2df4b7
8e7a9534281ceefe8ede5540bf69257b,4b0ad3d579ea741fdcfecfc088a71130,bfa8f1cf84b7cd592f7be7980b9af507,,43ccc61afeabdb66a5f5685357479d54,190fe09f1a4605ac6403f6e5e73d22b8,e0ff87046bd717a2147dcc04e89d2e9b,dd259b5a6cba1d61d917581633abe25a,805d21649d9a54c0dc97b75ea430974b,1c88431d8568e202af058af4339fd5cc,1101514,0,79549235015ea550f18efb6d1d6c1c16
3cb3f47bb4ebe851b0b483c42437db00,fad1571544398c7129769b784d3e290d,bb44be2c6935bad78860f1e597b8aa04,14d3cbbf1f82a6a60f97bb7345736c4d,,,,,3be74292d42d212dd4117bec2d7ea74c,cc1e8b4c4d1418e21b7b08213dafcef4,1101515,0,3be5712e6ea8915035433e6df3ec280d
a69177eae577bcee62cd9a382eb62976,bba9fd8bb561ce88ab93204a5ca3e9ad,e209826b41cfc0f3405b76f7a181f7b3,f0dc74daa982daaf3c1aa129f81428e3,,,240d5e75021a33fdc3cc60de1cb1f1af,5f1154a8ead9163e3e66c49a58bce059,c03885554feb51ee11845e5e6f51679c,5f0a495791e4664cbbf6c2b5f0184963,1101516,0,7c704534ef22b8139b61bf42f3479163
bf14a4504f18b07948ecc89616fa8eac,d14f8f0909c308e63633a23f575be515,d2c532f7b8b863b00b68380b755afc92,,f6a9248dfc1960232110509c097878ab,f360aa036667ca954ff6403825f8d816,f5e44ae816718d0a26a8c3336d54d658,5997723604107a52c54c43148df87d6a,5dd777fab4b6f443689c07a29cfc028d,f58ad291249bbb699fe6829f91d715a5,1101517,0,b7d1beaeee438a3cf43224d47eea4bac
fd8c351a2ca0a6a5a78a41e4f354314b,2c716338352129c0c87ce7e793ab3347,9cc203eb7050f9b3556aa59bc666e222,,dfeca5317ac40753b7bb50d91e26afc9,158108957d0b71ecdb4980388dd73d9c,a1dfefa9af1ce01a4eca9ac37242402c,a82fe54e232f92e9ffb0f1e18bbe6eb2,ae74de74bf6d97784fca62b5b7c87875,113e2146b7eb187aa18d20cf27946441,1101518,0,b2654920c5039a0961db2d084d1ff999
69ae155bb442a99331582be67e6d4ba9,a7ec0657b51db1535d2d1fc8ab9507cd,1130931c930f123874ccd09f71e6a289,,,,,,f519be43656b3d4fd33f5c41ea16de56,1909058c9b2da317b4461172493b8cda,1101519,0,c3303c0eb43e54db9c500144cbbac39d
84903503d141f33f096f5d414b84eecd,96679506669c858161125ff2c5a4fac2,49208d82278224772dd87858df6e89ae,,,,,,dc3e84c2deec8642d78306afe7b68063,88d5110a37e6dbf1772f668f59d55cfa,1101520,1,a5397160a80dd9c059c48e0858c95286
9d250b47a7adff475e16a34185721922,19cbb7e6cd67742618a492a91cf3ed95,31daf60b53878950f5017fb16941ac89,,,,,,651f469b5f9d358c47f899e437ea0f12,e762e33b45d064e22bfb628eca68ae0d,1101521,0,20d0f1299547b3c42ec59690348769c2
61d0d7caadebabeff6fc0b0c2cc4e2c2,d1c71d4f10589d3417ffe26272763a52,e44c41942aaf41f96db3f0160659d0c8,,,,,,23d3a72ca24fd9858c092cdd6891e65f,de18d5097839af8641686de1c31d7003,1101522,0,41515d4be2f6751bf191c3a197d571ef
0cb2d2db5bac5f436316a97da8e21ef1,76cdabd9b3093113ff92532cf88888c3,c82d5cb5e34f570d7ec60e5a2901c360,,cc6ddf85825a08f185d0a946ca8cd67c,d3bc3fb03ef8bcc5035dfbe4f4024dc0,9dc703a1afe407cec166a50ba5afe9e7,75851dd8ddb06be6116dc966d89866b0,a47dd4c0dcb639c64120bc7619b98c19,f1d93ac39c9f0dd1fe761dd0b6f339e0,1101523,0,def7c51795ecad2c8c028a00be261b62
6ab948a3c970098a417a07aa13bb79ff,e4bc9778f7f399f625fc56750058bbd7,e0974ac12dc09f0049a0594be261933f,,bd70543a14bceb26b0aab2ca8fe3fe2a,1eb597deecf4cf8111b271d5776d3a7a,efedbfb9ca70ddb54f549083604ae38a,13332cc5a3839080654f067e188874ba,8cec6b44afbf99c5cb3f9539358b1dbb,eba2a9bb2479e14b0eb62d9862b46057,1101524,0,b49c8d212f8c1eb3bea07d1e9587f697
db7e63893d4a2933db9b1fa4da1d78d6,d968811a5a7400fcdc004dd2a3cce782,691ac749916a12f71593417f4901ccff,,,,,,ce0e0d0d0bba621adac0d6e30bf59ece,cc63b0b21e7da2808e521f0c580e2038,1101525,0,36b63bdb8e7c31590649041cae8f4d48
a9745b612ed81610be6f876aa9caf85e,ac1f0bf6ff93098e03c60e6f3db0525c,56a84da79410ac18fdbe89192e12b86f,,5db5dc6eab0d54d8d04d0682366c756d,efecc8e1a670d321080e6b6ee4c7e659,f957f42bf66378dbbaa3c1fa8367cbca,e9b7c155ea210def8d1b92d15d70dc77,b8b47e38d95cb82b9b98f5e6fd6d6b5d,71d5d0dbf101d2fb4658f96b407cb662,1101526,0,acd882800cd1751d462a69b2ce2fc7c5
b72c8dba06b824916d3a0e57c9fbd496,1575b975899659b3b1fa6a4b23f0a5bc,52c3421049f460e892a4548efa6e7e98,,7554a47a8a21fbc26bce93b880729cc0,28ab240acaedda5420797263c095ad0a,21c57aa09966dbc09aa6c12c893633bf,22ec844cf6a9b7ff9cad416a0fd65ed1,b4aab40020c1b3b4e7765335d51d0cfb,861ac32bd240da4a9d45d2a2a3f4f412,1101527,0,85be4b4c0cc08005c63336dc03463440
f20cc64b49c6382c962a7d57f392ae89,f20cc64b49c6382c962a7d57f392ae89,a5824cb902927f266328b0d9724af989,,,,,,4f62e03e191388ac7c2801127c045b7b,46a59313f7deb1a56b339b0661512895,1101528,0,82faa0f955374adb64ab70f4263b743e
fbdbe9c4cb98da6b93103b3cb91915fa,1d7098126d45f279acc2b7c4dcf8b42a,b756fcc4a5229798eba84546ae53e4b6,,,,,,f215b97cab0851e4508e2217416aa200,ec133d8c062e2add8a8013806e2334d0,1101529,0,3401d25d806d288ff1347a45e2639d81
04cbaf176d9e59c11300f163ed7235b2,1edcffe1212d63894dc93f355df41fdf,5ed062a770f43c6618c741575c973416,,d39bf7ba0ff91f7ba19d396d4221207b,e7df86654df059c641db1057fcfec6cf,,148d5e8f20ca933d752e0b68a7405b4c,ba13a3fa4b84b80229bb77a1ff5bfe1a,a8a95b5f329692b1ad475ebc1d6c1b45,1101530,0,44f0400a93e83ca645dee815fad521f2
2d818982e114f574f37f7a0d48101dbc,942cf8cd3efa88bab69485163701dbd9,600d0a8c326836d4c728e08543a8dc1f,,8ec123c0c622b5bf8ccf8dd9ef22616c,b09c599cd2b9610ddf0382d8b6b06bcb,4399a002d8ac03c6a583169961d43ec8,f48cc351a0a782e5d3234b79bed6eae3,4fbde5674af92fee8f2639b27b47e23a,91b0b39afbd9a2b5d6bcfaa1f8c478ea,1101531,0,8923deba806574ffea6c457b6fba858a
0bd2f7813ab769f1a62c031ce7b32e49,92ca1d85dfc94d0edc09972f09019be1,671cc2df470d770a0a7f567a18b75e41,a68083a3e500c821b8eef91f32e25bf2,,,,,d3590acec6c704f5229d555f0cf168e7,2114711795a47765f9e590912bc0d7ef,1101532,0,55e971029269b009cee11d147b00fd79
62af96373750f63183962dcf26adac99,48124ad78e42a8bd9b520e41db23e27c,144a40fdc4331565d8e763f7b196f43d,,90198d3e3871c67abc53703758246165,c3f49584c5c1b13d7860f8ee0f383654,00eb500fecec456d4c28875860daa573,21aca92b1be071f1ca3764e5d532e7d5,9e2cc530c22dac1ff537432f76712c97,17c45780bf79063527a5aab20c81570d,1101533,1,fc89a30bdac9fd9de7ec294ba36af735
ca53ba803e4f35e2b0b6c29b8892eb30,dde34825a450ca5b4ee53d613c5dca1d,5e4e00bdfc433fb5763e07595ca5a8bb,,,,,,f12196bb5de8d834415fd4fae29caa7b,7336829c411c20bb636b6d1cdc7fdc0b,1101534,0,db67a6438cc8b32ae7bf89cb6c07e2cb
e7f4298c94449508ee6d396aa760b0eb,fbc2c0c308f5bf9231f0600be631b4df,2aa29ebcb1c3e1ae77c986b1b12ad543,,,,,,6b207db7fe6c99977dfbd289e5f8117e,e3a5a6c8bbd75d206713ddf1137e1110,1101535,0,827f3106624c595e955de894b2dfc8d6
232a84d5ba9b5cdc263b6f098892a955,51847ee6c67ffecf62645954f777017e,b9d2bfd452ab4e6d432da7bdcaf2d7d7,,de132b11ec35f45f95660ca77d938865,9ffbf97eac745815a54b6bf6709231b1,fb26262a3cd586c8185507693b5df198,d5b4bd3b64652cae81bfe04094121b48,3134ecf96692f25e3b64e87a50ca561b,821146e77b4290a8518e080eff5a518d,1101536,0,4658eb167d7caaa28840692e1b0ee36b
d5e9f12cc5610b7a5a290ae2d20da9ba,3ae4d5b20bbc39f8a583a0830eff7107,46cdec6dc17937f37fd0e44f860fd704,,d1cb94b62384c55c6ff2fd77c8dd19c6,95c1b48b6f7c9da0f0b67f9772cd18c5,3bf347620b0344fc7ac57297c50b34dc,,fd2ec15fafcc2a53f8b0d92fb6e47e6b,9fdac2255d9b6a35e8e9e2602a9dfede,1101537,0,37dc2ed3fd84128f4a4264b89fec0e15
fef1de26ff713f0351d2c915c57a89e8,06b867093917e2049ea75dede4462622,5d69748acf2e64f95f38290dc33aa172,,1e2fabbec9df60d197643dc155473f35,6318b047342644e971b6f0d2ba466d9e,3bf41c3e6793753030367e1424577676,45a37dede6a6b30348c8a491cbb98d0e,cc41439847cc2a48789381e8ca8e7f4d,df544ae419b435655a4c46546986f0b2,1101538,0,b0e4a2674ecb15570de34be5bf13e9c9
d6d7adf4f00d74f65068a47bb68d9c93,0086d593bbc6580f8e06b357ab09a725,b4640474da20f595304452b662f2ea93,,57d7c285bc246716a6328e1f6db8469e,d9f36142310c0d02e82e7cd86dfb040f,1c4aa651311b5b12bf14e2fbad6dd1e9,7a3049c5aafe9f68e95bd4f83be0aef0,501a566e66210818f75a363e0bf42ed1,721fceef1ed009b3f5e4ab3d2aa9c606,1101539,0,22af89846261d3be5b9f9a70cfcf4a00
6c84bb036cafb6a23b8b4d6326fe4e6a,99398b9e0f9cce70162983362a7ed6da,dcdf6058b26146789baadbee70b7b4d8,,6db9f475e0655bed5c39a7d4af49b027,c8a1c37a8030bde8d7251f79c8cc84dc,8b7a5904900994574ca85e59d7b83d41,111ffa4b280372fb4b18d119891c53e7,cf92f4adb0d43e532c141dc942d6f0c5,43cd3d62965198398c96ffc935b86c4b,1101540,0,7edfb2de5ccfb464d2e634ede4c113be
283680531c3fbd55901554d72cd3c337,5a53ba2575afea245b3f9cf4f45a43e2,e7b9ea488e9b279cfb3abd890b6022b0,,,,,,138f86f9c19a3af6a64faa238e949227,758ecbd407a308b7de712bd7654d0352,1101541,0,17cc69796e664d21ad1148c4384a3c5c
e37cff6d84f383fced7e2fda0559a5f0,e8633372baffb4b87933355a5a1cb341,d634b26b6b1598d87046e0a318d028f9,,,,,,42dccce3092078dc4fd13f33ce421f5c,523a9ac8e16c444d09bc324d4ebc7b36,1101542,0,abad84aa69a81f9cd13a1089cc795907
f909375f9d54c3a555041bc8b61dcd5c,1222c04bf1e54e7cd8aab04a9473ca3c,ff7115f6769b43d48692fd9888e4622b,,,,,,0d4d1024750d1214e8c8579367b44d6b,aab6ef747321f27674947c1b0960deda,1101543,0,ff7115f6769b43d48692fd9888e4622b
b210d80b551fca17306bf28d9ce39946,9960087b39205a7502b89719f77402f0,7324a88558c343fa8f017a7d066abdf2,,0f20618a629457becd3cea43a731c060,9134fcc558dabc63b09df223f745a88d,9f60405445bebb928b52945a37cff787,10dd4e8b4f419a46d982b0620d5cb19f,faa3023417ef39680620534bd2cda93d,50bb0251633907f316d560aebf67c9b0,1101544,0,b81aeff184b766f53e2f274390deae77
1ca4a91fd661176e922f2d9554ebc559,fefa916e5723a24418ad7dce4fdfc740,96ebfd1b3a121228dcf9716e69c89e1e,,cdff125ea7ae909cfe0aca4581439e42,aca8bc8415c9e9de0b711b841d711421,b66c85e700f743dd84531145629873be,a4fe65a577df6a4b8855e9052642c998,85efd40b9a14132f8ce7b4f41ec04f49,9cb5a0b32fde3575f3f752d1145497e5,1101545,0,5d48bc55a446e3bd7fb1ebe8ca4f16d5
b522d2c0c38766388c0d4cb715843203,7c646a5c984ebf74997c5cee3d0c0ae4,2a191422593e7cc00dc84b73b9884ac1,,70120dc8037e6a351f0b2478c9086d87,7cafe55f9502343c2f85ace9c5e13a49,290bf8337c879c58886f5231f39cc4a6,700b10940f3b2ab76e39d9df0ef0d3a9,230dd51b00643f53dabdead5870fbf98,df09892c80cbd6f1bcadd02120010150,1101546,0,7518b58c4b7bb35c42c3ef8dfed73f0d
3ef03f5ddc1f76fe561d6b72af4ba1fd,188c5b5a021e69527ebe23ca011b04c1,00cc6bc0af70a54f489b2258f0d53c65,,10ad2b59e521d362673cb9e5c8449068,73998ed6ed771a4be169fd678a28ac44,fe5b0f7fb3a88de1c58b05d0f0d434c3,,6e32ed943f510c749aad4d3587c62600,8d75f7ed842cfd662fa1e3ce774bf14f,1101547,0,5167c4d2cf1d6ad7225500171e72f815
c6b736fbbf3fa91a430c318b50250781,d63a6ba67adb5714e4d32c28e9b954de,18825a08b6eadbcfb33d21f4e7e6ca53,90d1746f0ab38c458b5320d7c30836c9,,,50237d98322010c84c0a3ecf52fa276e,5f1154a8ead9163e3e66c49a58bce059,add477b3fe461495851ca386ecacc24e,31130ac3dbddb598c66e16704a17d7bb,1101548,0,1c1140f946c6cd92fc475415962e5a91
7db9d9367bf49b38f07d98ad3c18874e,ae200a31d68094898f4ef83ea3e91d04,cf8fd74812a9eb81eec605edd158dc57,8d141faf5589ed5675c2ab2f72dbd049,,,fd9a18c5a5c092ced440062fbc7ec68c,5f1154a8ead9163e3e66c49a58bce059,9875a40304a5b43a222c3234b888c3e9,2465898dae3b996ed3f4f402fdb445a3,1101549,0,9567d60fd14163911f5b184768dac516
72a567cc75b2c5bc11d98abee1c2f45b,3d1f0d5caaabbe2f161de246c69228b6,5ef874bd1792fb075e5955d6557e9680,,24bf823d35822b039a48690d81bf37a3,65b7151551e16142c0cfc1907dd3a520,15e5aee2fbe11bd4bc387d0e44033bae,5056aaf2e0fd631c94a5c63f48156fe7,9aafc910158a938e36486275af1adac0,4f71ebfa473b0766e4ed9d822ea1bd61,1101550,0,ff34e6ab66092f4a96dc634c792a5774
4bb368e4a906c5b8edf0fd76cb7f0576,b90964d4935d6f116c2191a828fba516,cf290afc0b68a5dafe76e596a8b8a5bd,,9463a988f50c9b4d0f60cd14c77cac07,c8840992e153bed1838246e70299754e,6cb2e02cace5dc4daf61f7e2173052b6,af53768788e9b9f9a3712d9fd1a336ba,16bafbd1fd1938380dc675f821afd20f,81cfd4127d2dd435345f81765670347c,1101551,0,56605adab6878c5d87b3cf9462a6ca12
715d30a443dfbbb4227253ea65a82f95,13774dd57e19c31a62f55e0685fcd035,606da567be6cd676749ce0ac98d5aa82,,,,536347a394f91724ff2c4ef7fc981462,,a2485882d1347ff5cc5d92e30c7433b8,a461d393dcf0bc9d017b41067f501598,1101552,0,b4de647ba71813d733f4b82012cac1c3
b7b63bb0cfe0adf40a7062cc78e7fc6e,c13657d77daead29d0ee81b5646d7509,d2ec77af6cc930e10f5d32656c9ee366,,,,,,933644085f531d4664b297d869032945,a55af59165f37c9615510ff960582620,1101553,0,9b1355dd13223a9368ade771955cb18a
d7bde624c85ba5ea8aea729ccdf3db4a,28aba3e513610307197bcadc3ffe77f3,e5e8cff4b8cf0f01f5d73a74bd8c6fb9,3af0cd351929ebe4c40891fb7d7186d9,,,,,2dede3bf60789087bbebc58c80908c5c,ce247f9316dc6ee82b11a4181b1b190f,1101554,0,84320534a5beeea7b6b1d77a0c28a56f
a8b6384a5139b702e38fce3583d386c5,fd52aa008b61d9431e19709679a89446,cd56d1e5134b7de705c02c513e955648,,5b1db6757f7cbd44d0117d2502671a0c,4b6c78b46c5fe8f22a6c74d904760073,,79a04dc0fc13bbae486654f704b83e48,744274b821930a2aaaa8cd8c0289f344,7e0a91eb0bc3713bcbdef83d006b323e,1101555,0,d8f0da12b9dd8c36aa7047764df12aa9
a53406959103fb96fc207a58a5e0687f,32facb485adda0c9f98cd07451ee0821,656a76a47ed247b1217185055500adfe,,,,536347a394f91724ff2c4ef7fc981462,,c63ac4e06a3126cb432918ef3f59033a,344d7f1c5f3fcbc874f64986e1832913,1101556,0,5c462885e7c384fc06d887ee8f0b6e46
1c5be632b5a493b0c7b0f246eca209f4,c79351223c61a8bc70290b63f5a60574,57984070232f257792341067900552bc,,54942d2b6b7e4b6ce6276c330da17d63,,,,a63d05e8013acab7fd14df32976759a6,7fef0d1e8a370d70a330ca0a6196b74d,1101557,0,d5274b44d1f60b9058bc8d58a7923545
fb62bc7487bf60ae963a1fa88302054a,8bc124747f6fb2a7b56620dffa0c8e72,1f614075d06e52f1332a9492581a7e9b,,,,,,ae28acccddedb3d7db169ee5b3276860,3612f3ff7bb88dacb3052981be4f918f,1101558,0,c05a322187168554b7fc0d0225d95faa
fa9a612cf4f97ba118dbe89f6daa010a,62d246baf8abd3c5b16ec70eb57b73af,472880c6c2ae3d31638c899d1e45d119,,e23eb3573ce366de2b2b47f68c4ee52e,55b4995e565640bde7f4bfd7ffc7ac29,16c997db05a535b5a25807e7c27be044,0ade15ac764b6b9f723172d6c94092c8,72cc91595c05757b1b1380c02bd35634,bced7cf7e72fddc90870b66e8feeb01b,1101559,0,3dca959056b9416628baad13d72eef4a
7456dc8c2188bf7023181c40fa40fd18,9910f1cf6d63b9b8b05ce2b25db721e2,08138082f81435ed17716c3176975d22,7ed9512cc36e5af7bc93b8ed5b9b2eab,,,,,11ccf20b16e64a8be1be8ca482f65d9b,cb8efc20d76d53c25a2e2aafcdee4032,1101560,0,04f464608985fd67c24fc89bb76de3eb
238c7f02ac98e4e59487153891eaff09,8d27a9c8c0463b4d0b5183315561d3da,d1dc8ec7fcd56b820296c6aaf3e92a0b,,adc0386d906eeb9a71ca1db4d0938f33,aa61e1eab9a22a32a2f59a2e0bdea8fc,740bd4615331e0974a89028e54f70622,7fab2b02dfb42827e84e1e67d80229b2,d87fbd4d1495f7a0753764e9927a6f36,347bebed7262cb34dd1f4d46eec8d323,1101561,0,1a6bb2cd609020c378bad70ea0740cb2
509e124dbf64d533c71ede6d54af4075,63f76af38d74883f371fa2c7ab311e01,0224337cdca4583f92bf146ace86e6ec,bfa330e17321103a1f3dab60b68e9b19,,,14e81b28f83582a578e9b8c5a7b43865,5f1154a8ead9163e3e66c49a58bce059,8ce1d038859526ae46e088138dc77e22,4ecf9c5a339457bb62c827541bb37c7c,1101562,0,793d6296bbbb0086af12243ef161d558
add2bd1aedb0353ce80477fcf76ec715,81a37f972b2c5ca94217b803586ca03b,cf455403f326c31686a2b7eb2a5aca29,c2e2e44bb7fdac04c883940c5eab78a4,,,,,112d886521f61caee13e06980f00c3ef,b96eb9ea185e9b94880b13e783ea79c7,1101563,0,9c5b72f1ee927d33eb85fe4a841abdb1
445988f6ced507c20b453cc92509c1ad,fe76be3afc40cebdbe686e9a294a9ef9,b2dfb4649b597ef2bcac777999353b12,,,,,,10cf214be13c303d55d696a7a95696e2,1e6a8a3f2f459d7a1db2bb7155e866da,1101564,0,e8fd4e95cde32a1598cb4037a2398b2a
11659b81d1d2754f86563d647ee7533b,9900526b0d133a0f988ea13107507f8f,29d3cc83c244daaa715037a1206b5a9b,,4c3040c147edc737f4709bbb9617b2c0,5a937da9ecc36b48255734b038cda834,73ebf507f8b1482ef4a327839d597e56,e27fb3e9a87a751e873e3d06de2a04ea,fe2f02cd5331c49251677cdbbd18f81f,ebcfc3937533a82e0af4a3f75366934e,1101565,0,a4ed5379970db0303a56b126f62c37ef
c435856f90bbbe64908dee4e7b88ff61,230e341387b70296c1b507d486f2b2eb,843e6b4ac87781959ca7fa849bc04a5b,,,,dc23c59208b7a055d4877cccb50c1efb,,22ffe354e2533b66850bbe673541e5ed,e6e20f481ef8efc80abfd37c4003f61f,1101566,0,f02c80f8b5c47ccd15853be3a0f7bebb
0317d43a378fdde267705ff878ef03bf,c567fab9574328c556e3d40cb3d14770,ef45517b95e8cf624305362e08dd2ef5,,a749f686105928f54748e94be407ff38,81b3121c1c4ee61d074a64a87493e43d,15f9049b530cfce4eea243b3c55d13e7,1e68122030c67e5c275e0a6884a067df,47380c6a697be6175d6584bb9261e674,a29753776898027c71df3136bf5f36e5,1101567,0,ef45517b95e8cf624305362e08dd2ef5
b5aee532e69f912dfcddd3e0f75cddc1,fd1683c8ccd5a8383e50b06559934f9f,7ed00ce1b0061b9f6a0e23709ab69b0a,,efe9da8ecee54a3f5e7d63b46c80cbbb,11fdbebfe7c3aff39fcfb1809da3769a,1ecfb2375b58fe34f39d1bb7d56543a4,61f9ef0bb5b0166d695f0956d4a239b6,ad1b2bab0f9949cd33d487e98b29f67a,2f639f109eb96b6a1fc58e768089b1ca,1101568,0,558864672766f2dcfcfb67ea038649af
c2e952d7660718a2c3ecb5a183ceec1b,d9527e30f16bf5de6aef79594123bc50,8321161c8b28f569811a89757e6cfa51,,7d6b9a8cd6b1d79bc7a10a7e6682531e,,4e4316d7910c286f28f08b52034bf3e6,215cab654a8da317ac43cbaef2697b7c,409f52c7d9f1676e6ccabecc03a4f244,5b56142f754be705aafcfcdda1fe8c14,1101569,0,136d478af399900987a0cda180a3c462
fbea3cf7ff91e40f81e16c4c0ec8681b,7e76df2d3c96e5b2e7c049426e9064a6,2a937e489c82ddaecb384c5c8123bf4e,,f22ebdb311395b2817e0581759503380,b676509d689d9c275d78f2409cc78438,62676b777efc9038a4703b88dc73c437,6d02500e1f91ba01fd2e90394b709bd9,7bb53e6754b91add0f3aff40a8ff8cb5,f456f4e75a5eed376658baf20073f814,1101570,0,1e5f24da7024bb258ce3292ca0a65d11
69a2c83e29b46f8292366bf3fe0b8620,79e21a40e5d353d93dda4aabc16a36a1,b87aa6bc5c11d9eec41870eb6cedb3fe,,eb68342a2c4689d764f43b673b6817e4,,,,9e72a6866917fcbeab71f6efad3ef20e,bedd8ccca1f2ca95905509c0696602a8,1101571,0,c063f4e98bb7f9b06bf13062ea07d98e
55ec9270c1e81b4b15cef505025e8852,52c0f48d2f15e203f10103cec308e049,21f8663bcd97e47f6d4708d63721c1d5,,3a76bb4be4b8f8d711b48b7ef61b4761,bbc92adfc3a4fddf4c02bb1307f65960,b61dc918d35a035b9feb183d7ebf449f,162216131d16bc32c07c01bcb81d541d,0eb0a2b6cefcb6f587f7caf3bd9b1d9e,6197026745f049311e184e9a3b877567,1101572,0,e5fa8ee32e94238d2ef189146e99e1d4
caec713e196841055b0047df9bb201e1,0eaf28db346145fc102af3a1469f90fc,7bb5a422fd4f97406f20758dfff451e1,,29a2c117b269766591986cab280d57ab,b55313b5275518d636eacef8aa2e06d5,5a523019ad443a5c0fd0c127ef018fe0,4be1a616624d443dd6ba402f846f3de9,98518399eab10a3f03740fe9f163c9b0,2d985eb1816196dc19e429935885dc58,1101573,0,6e173948cc5c45fec26731eebc7527f7
16a85e5d5de3156d01eec1de67b7549b,bd18737b33e2eeb64dc41f9c6b899eae,57217163f47d494bc37e2889666faa1d,,,,,,593f9f23d2df154d2ebfec445b6982be,f8cc402f852593f74daecc50f7ee3e68,1101574,0,2dc25401aa075cbaeb302735de3cbce0
39a670ec156f47309a08e2cea12f961e,d247217767422977ddcc766e2ccb999a,50c583572bffe5dbe0252d60d81274f3,,81fb551bb14430b625c2f734eaadcc3a,3d6ef263dfa01e2d1c986882861ffe63,593fa66d9aac0691aca8accd5dd7edad,c364b4bf9d0dd849d1c2d0cee72d8368,6f3946fa4a3ddf0a66467f5839dcacf0,237c8fe9767e4f7cf208f076974781fb,1101575,0,5ebacfb3997638b2c61b2c0f1f27f2a5
